TIME,TIMECORR,CADENCENO,SAP_FLUX,SAP_FLUX_ERR,SAP_BKG,SAP_BKG_ERR,PDCSAP_FLUX,PDCSAP_FLUX_ERR,SAP_QUALITY,PSF_CENTR1,PSF_CENTR1_ERR,PSF_CENTR2,PSF_CENTR2_ERR,MOM_CENTR1,MOM_CENTR1_ERR,MOM_CENTR2,MOM_CENTR2_ERR,POS_CORR1,POS_CORR2
2086.89,0,96799,48224.04,6.99,3389.04,1.5,50849.38,7.36,0,783.3,0,145.99,0,783.21,0,145.93,0,-0.13,0.1
2086.91,0,96800,48273.46,6.99,3386.09,1.5,50933.1,7.36,0,783.3,0,145.98,0,783.22,0,145.92,0,-0.12,0.09
2086.93,0,96801,48323.84,6.99,3386.66,1.5,51030.72,7.36,0,783.31,0,145.96,0,783.24,0,145.9,0,-0.11,0.08
2086.95,0,96802,48381.18,6.99,3393.27,1.49,51050.75,7.36,0,783.33,0,145.95,0,783.26,0,145.89,0,-0.09,0.07
2086.97,0,96803,48438.19,7,3389.71,1.49,51137.75,7.37,0,783.33,0,145.94,0,783.28,0,145.89,0,-0.08,0.06
2086.99,0,96804,48464.64,7,3388.7,1.49,51279.97,7.37,0,783.35,0,145.91,0,783.3,0,145.86,0,-0.06,0.04
2087.01,0,96805,48512.14,7,3394.33,1.49,51366.8,7.37,0,783.36,0,145.89,0,783.33,0,145.84,0,-0.04,0.02
2087.03,0,96806,48539.71,7,3394.98,1.49,51430.48,7.38,0,783.38,0,145.88,0,783.35,0,145.84,0,-0.02,0.01
2087.05,0,96807,48582.2,7.01,3396.12,1.49,51548.44,7.38,0,783.38,0,145.85,0,783.37,0,145.82,0,-0.01,-0.01
2087.07,0,96808,48628.57,7,3397.21,1.48,51655.74,7.38,0,783.39,0,145.82,0,783.38,0,145.82,0,0.01,-0.02
2087.09,0,96809,48631.78,7.01,3394.94,1.48,51709.32,7.38,0,783.41,0,145.79,0,783.41,0,145.79,0,0.02,-0.04
2087.11,0,96810,48629.6,7,3399.58,1.48,51768.78,7.38,0,783.42,0,145.76,0,783.43,0,145.78,0,0.04,-0.05
2087.13,0,96811,48620.86,7,3395.62,1.48,51835.33,7.38,0,783.44,0,145.74,0,783.45,0,145.76,0,0.06,-0.07
2087.15,0,96812,48618.64,7,3399.47,1.48,51898.02,7.38,0,783.44,0,145.72,0,783.46,0,145.74,0,0.07,-0.09
2087.17,0,96813,48537.1,7,3400.34,1.47,51936.31,7.37,0,783.46,0,145.69,0,783.49,0,145.73,0,0.1,-0.11
2087.19,0,96814,49503.57,7.04,3391.02,1.5,NULL,NULL,1048576,783.18,0,146.12,0,783.08,0,146.04,0,-0.24,0.2
2087.21,0,96815,49954.25,7.07,3388.32,1.5,52415.98,7.44,0,783.15,0,146.13,0,783.04,0,146.06,0,-0.27,0.22
2087.23,0,96816,50027.09,7.07,3387.55,1.51,52509.86,7.45,0,783.17,0,146.11,0,783.06,0,146.04,0,-0.25,0.2
2087.25,0,96817,50085.32,7.07,3392.08,1.5,52656.16,7.45,0,783.19,0,146.08,0,783.09,0,146,0,-0.23,0.17
2087.27,0,96818,50135.31,7.08,3392.82,1.5,52680.34,7.46,0,783.23,0,146.08,0,783.13,0,146,0,-0.2,0.17
2087.29,0,96819,50194.02,7.08,3392.94,1.5,52787.28,7.46,0,783.24,0,146.06,0,783.14,0,145.98,0,-0.19,0.15
2087.32,0,96820,50264.6,7.08,3399.69,1.49,52876.58,7.46,0,783.25,0,146.04,0,783.16,0,145.97,0,-0.17,0.14
2087.34,0,96821,50320.31,7.09,3393.97,1.5,52936.89,7.46,0,783.27,0,146.02,0,783.18,0,145.95,0,-0.15,0.12
2087.36,0,96822,50356.8,7.09,3399.06,1.49,53029.78,7.46,0,783.28,0,146,0,783.2,0,145.94,0,-0.14,0.11
2087.38,0,96823,50358.38,7.09,3398.58,1.5,53103.21,7.47,0,783.3,0,145.98,0,783.23,0,145.92,0,-0.12,0.09
2087.4,0,96824,50379.09,7.09,3400.24,1.49,53166.76,7.47,0,783.32,0,145.96,0,783.25,0,145.9,0,-0.1,0.08
2087.42,0,96825,50382.77,7.09,3399.06,1.49,53231.84,7.47,0,783.33,0,145.93,0,783.28,0,145.88,0,-0.08,0.06
2087.44,0,96826,50413.44,7.09,3400.9,1.49,53274.81,7.47,0,783.35,0,145.91,0,783.3,0,145.86,0,-0.06,0.04
2087.46,0,96827,50431.32,7.09,3403.81,1.49,53351.98,7.47,0,783.36,0,145.89,0,783.32,0,145.85,0,-0.05,0.02
2087.48,0,96828,50370.57,7.09,3404.07,1.48,53419.95,7.47,0,783.38,0,145.85,0,783.36,0,145.82,0,-0.01,-0.01
2087.5,0,96829,50426.81,7.09,3405.98,1.49,53558.48,7.47,262144,783.4,0,145.8,0,783.39,0,145.8,0,0.01,-0.03
2087.52,0,96830,50481.44,7.09,3408.04,1.48,53669.85,7.47,0,783.41,0,145.78,0,783.41,0,145.79,0,0.03,-0.04
2087.54,0,96831,50418.29,7.09,3412.64,1.48,53691.88,7.46,0,783.42,0,145.76,0,783.43,0,145.77,0,0.04,-0.06
2087.56,0,96832,50324.62,7.08,3410.14,1.48,53700.14,7.46,0,783.44,0,145.72,0,783.46,0,145.75,0,0.07,-0.09
2087.58,0,96833,50305.86,7.09,3409.9,1.48,53747.75,7.46,0,783.45,0,145.7,0,783.47,0,145.73,0,0.08,-0.1
2087.6,0,96834,50261.95,7.08,3414.72,1.48,53767.37,7.45,0,783.46,0,145.69,0,783.49,0,145.72,0,0.1,-0.11
2087.62,0,96835,50193.82,7.08,3414.85,1.48,53830.18,7.45,0,783.48,0,145.66,0,783.51,0,145.7,0,0.12,-0.13
2087.64,0,96836,50192.14,7.08,3417.76,1.48,53956.72,7.44,0,783.49,0,145.64,0,783.53,0,145.68,0,0.13,-0.16
2087.66,0,96837,50091.75,7.08,3412.08,1.49,53983.39,7.44,0,783.51,0,145.63,0,783.56,0,145.68,0,0.17,-0.17
2087.68,0,96838,NULL,NULL,NULL,NULL,NULL,NULL,1097760,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2087.7,0,96839,51935.89,7.16,3404.37,1.5,54583.15,7.55,0,783.25,0,146.05,0,783.16,0,145.98,0,-0.17,0.15
2087.72,0,96840,51914.36,7.16,3407.26,1.5,54596.74,7.55,0,783.28,0,146.02,0,783.2,0,145.95,0,-0.14,0.12
2087.74,0,96841,51998.36,7.17,3405.21,1.5,54683.4,7.55,0,783.28,0,146.01,0,783.2,0,145.95,0,-0.14,0.12
2087.76,0,96842,52066.92,7.17,3408.06,1.5,54770.99,7.55,0,783.3,0,146,0,783.22,0,145.94,0,-0.13,0.11
2087.79,0,96843,52121.22,7.17,3408.82,1.5,54871.52,7.56,0,783.3,0,145.99,0,783.23,0,145.93,0,-0.12,0.1
2087.81,0,96844,52143.11,7.17,3408.49,1.5,54931.95,7.55,0,783.32,0,145.97,0,783.26,0,145.91,0,-0.09,0.09
2087.83,0,96845,52115.05,7.17,3413.94,1.49,54973.69,7.55,0,783.34,0,145.94,0,783.29,0,145.89,0,-0.08,0.06
2087.85,0,96846,52122.87,7.17,3412.5,1.5,54983.91,7.56,0,783.35,0,145.94,0,783.3,0,145.88,0,-0.06,0.06
2087.87,0,96847,52168.43,7.17,3412.93,1.49,55093.1,7.56,0,783.35,0,145.92,0,783.31,0,145.87,0,-0.05,0.05
2087.89,0,96848,52184.84,7.18,3414.69,1.49,55116.98,7.56,0,783.36,0,145.91,0,783.33,0,145.86,0,-0.04,0.03
2087.91,0,96849,52174.12,7.18,3415.76,1.49,55150.13,7.56,0,783.38,0,145.9,0,783.36,0,145.85,0,-0.02,0.02
2087.93,0,96850,52110.15,7.17,3416.27,1.49,55213.81,7.55,0,783.38,0,145.84,0,783.37,0,145.82,0,-0.01,-0.01
2087.95,0,96851,52046.32,7.17,3421.28,1.48,55213.97,7.55,0,783.4,0,145.79,0,783.4,0,145.79,0,0.01,-0.04
2087.97,0,96852,52010.79,7.16,3422.14,1.48,55230.73,7.54,0,783.41,0,145.77,0,783.42,0,145.78,0,0.03,-0.05
2087.99,0,96853,51976.34,7.16,3421.97,1.48,55272.31,7.54,0,783.42,0,145.75,0,783.43,0,145.76,0,0.04,-0.07
2088.01,0,96854,51966,7.16,3422.23,1.48,55287.73,7.54,0,783.43,0,145.74,0,783.45,0,145.76,0,0.06,-0.07
2088.03,0,96855,51958.15,7.16,3421.21,1.48,55300.6,7.54,0,783.44,0,145.73,0,783.45,0,145.75,0,0.06,-0.08
2088.05,0,96856,51885.7,7.16,3422.46,1.48,55349.54,7.54,0,783.45,0,145.7,0,783.48,0,145.73,0,0.08,-0.1
2088.07,0,96857,51909.81,7.16,3427.43,1.48,55426.24,7.54,0,783.47,0,145.69,0,783.5,0,145.73,0,0.1,-0.11
2088.09,0,96858,51756.64,7.15,3428.49,1.48,55350.74,7.53,0,783.48,0,145.67,0,783.51,0,145.71,0,0.12,-0.12
2088.11,0,96859,51545.72,7.14,3431.03,1.48,55298.39,7.51,0,783.49,0,145.64,0,783.53,0,145.68,0,0.14,-0.15
2088.13,0,96860,51539.86,7.14,3424.93,1.48,55332.97,7.52,0,783.5,0,145.64,0,783.54,0,145.69,0,0.15,-0.15
2088.15,0,96861,51405.31,7.14,3429.62,1.47,55318.75,7.51,0,783.51,0,145.62,0,783.56,0,145.67,0,0.16,-0.18
2088.17,0,96862,52827.29,7.2,3420.1,1.5,NULL,NULL,1048576,783.25,0,146.04,0,783.16,0,145.96,0,-0.18,0.13
2088.19,0,96863,53445.7,7.23,3416.56,1.51,56227.53,7.62,0,783.22,0,146.06,0,783.12,0,145.99,0,-0.2,0.16
2088.21,0,96864,53465.91,7.23,3421.89,1.5,56330.33,7.62,0,783.26,0,146.02,0,783.17,0,145.95,0,-0.16,0.12
2088.23,0,96865,53558.71,7.24,3422.24,1.5,56465.96,7.63,0,783.28,0,146,0,783.2,0,145.94,0,-0.14,0.11
2088.26,0,96866,53627.1,7.24,3425.01,1.5,56557.82,7.63,0,783.29,0,145.99,0,783.2,0,145.93,0,-0.14,0.1
2088.28,0,96867,53651.06,7.24,3426.16,1.49,56626.29,7.63,0,783.3,0,145.97,0,783.22,0,145.91,0,-0.12,0.09
2088.3,0,96868,53626.07,7.24,3425.66,1.49,56646.15,7.62,0,783.32,0,145.95,0,783.25,0,145.9,0,-0.1,0.07
2088.32,0,96869,53683.15,7.24,3424.41,1.5,56737.02,7.63,0,783.33,0,145.94,0,783.27,0,145.89,0,-0.09,0.06
2088.34,0,96870,53592.23,7.24,3427.66,1.49,56700.51,7.63,0,783.34,0,145.91,0,783.3,0,145.87,0,-0.07,0.04
2088.36,0,96871,53487.31,7.23,3427.87,1.49,56596.92,7.62,0,783.35,0,145.9,0,783.31,0,145.85,0,-0.06,0.02
2088.38,0,96872,53322.28,7.23,3429.98,1.49,56486.31,7.61,0,783.37,0,145.88,0,783.34,0,145.84,0,-0.03,0.01
2088.4,0,96873,53193.44,7.22,3431.95,1.49,56400,7.61,0,783.37,0,145.86,0,783.35,0,145.83,0,-0.02,0
2088.42,0,96874,53058.97,7.21,3434.73,1.48,56298.35,7.6,0,783.38,0,145.85,0,783.37,0,145.82,0,-0.01,-0.01
2088.44,0,96875,52841.34,7.2,3439.05,1.48,56173.42,7.59,0,783.4,0,145.79,0,783.4,0,145.79,0,0.01,-0.04
2088.46,0,96876,52671.99,7.2,3436.95,1.48,56062.8,7.58,0,783.42,0,145.77,0,783.42,0,145.78,0,0.04,-0.05
2088.48,0,96877,52612.76,7.19,3436.9,1.49,56009.34,7.58,0,783.42,0,145.76,0,783.43,0,145.78,0,0.04,-0.06
2088.5,0,96878,52524.93,7.19,3435.73,1.48,55923.34,7.57,0,783.42,0,145.76,0,783.43,0,145.77,0,0.05,-0.06
2088.52,0,96879,52489.8,7.19,3438.38,1.48,55915.54,7.57,0,783.43,0,145.75,0,783.44,0,145.76,0,0.05,-0.07
2088.54,0,96880,52430.1,7.18,3439.16,1.48,55929.98,7.56,0,783.44,0,145.72,0,783.46,0,145.74,0,0.06,-0.09
2088.56,0,96881,52265.59,7.18,3441.09,1.48,55831.86,7.56,0,783.46,0,145.71,0,783.48,0,145.74,0,0.09,-0.1
2088.58,0,96882,52232.44,7.18,3442.35,1.48,55838.97,7.56,0,783.46,0,145.7,0,783.49,0,145.73,0,0.1,-0.11
2088.6,0,96883,52328.41,7.18,3440.32,1.48,56005.23,7.56,0,783.47,0,145.68,0,783.5,0,145.71,0,0.11,-0.12
2088.62,0,96884,52211.57,7.18,3443.24,1.48,55983.16,7.55,0,783.48,0,145.66,0,783.52,0,145.7,0,0.12,-0.14
2088.64,0,96885,51856.61,7.16,3440.49,1.48,55682.57,7.53,0,783.49,0,145.64,0,783.53,0,145.69,0,0.13,-0.15
2088.66,0,96886,52774.58,7.21,3432.63,1.51,NULL,NULL,1048576,783.24,0,146.03,0,783.16,0,145.95,0,-0.18,0.12
2088.68,0,96887,53098.19,7.22,3434.57,1.5,55927.71,7.6,0,783.24,0,146.04,0,783.15,0,145.97,0,-0.18,0.14
2088.7,0,96888,52953.04,7.21,3436.35,1.5,55776.96,7.6,0,783.27,0,146.02,0,783.19,0,145.95,0,-0.15,0.12
2088.73,0,96889,52818.32,7.2,3435.77,1.5,55683,7.59,0,783.29,0,146,0,783.2,0,145.93,0,-0.14,0.11
2088.75,0,96890,52674.29,7.2,3437.9,1.5,55583.61,7.59,0,783.31,0,145.96,0,783.24,0,145.91,0,-0.11,0.08
2088.77,0,96891,52598.3,7.19,3437.7,1.5,55548.25,7.58,0,783.32,0,145.95,0,783.25,0,145.9,0,-0.1,0.07
2088.79,0,96892,52504.06,7.19,3441.31,1.49,55449.31,7.58,0,783.33,0,145.93,0,783.27,0,145.88,0,-0.09,0.06
2088.81,0,96893,52423.46,7.19,3441.64,1.5,55394.53,7.57,0,783.34,0,145.93,0,783.29,0,145.88,0,-0.07,0.05
2088.83,0,96894,52279.14,7.18,3445.17,1.49,55305.16,7.56,0,783.34,0,145.9,0,783.3,0,145.86,0,-0.06,0.03
2088.85,0,96895,52143.06,7.17,3443.77,1.49,55219.29,7.56,0,783.36,0,145.88,0,783.33,0,145.84,0,-0.04,0.01
2088.87,0,96896,52032.62,7.17,3444.56,1.49,55139.52,7.55,0,783.37,0,145.86,0,783.35,0,145.83,0,-0.03,0
2088.89,0,96897,51928,7.16,3445.38,1.49,55054.65,7.55,0,783.38,0,145.85,0,783.37,0,145.82,0,-0.01,-0.01
2088.91,0,96898,51775.25,7.16,3448.29,1.48,54945.79,7.54,0,783.4,0,145.8,0,783.39,0,145.8,0,0.01,-0.03
2088.93,0,96899,51660.63,7.15,3449.98,1.48,54885.42,7.53,0,783.41,0,145.79,0,783.41,0,145.79,0,0.03,-0.04
2088.95,0,96900,51529.04,7.14,3447.72,1.48,54789.11,7.52,0,783.42,0,145.77,0,783.42,0,145.78,0,0.03,-0.05
2088.97,0,96901,51435.73,7.14,3450.09,1.48,54762.7,7.52,0,783.42,0,145.76,0,783.43,0,145.77,0,0.05,-0.06
2088.99,0,96902,51199.58,7.13,3447.17,1.48,54607.15,7.5,0,783.44,0,145.72,0,783.46,0,145.74,0,0.07,-0.09
2089.01,0,96903,51056.46,7.12,3453.78,1.48,54529.02,7.5,0,783.46,0,145.7,0,783.48,0,145.73,0,0.09,-0.1
2089.03,0,96904,50911.68,7.12,3452.46,1.48,54449.68,7.49,0,783.46,0,145.69,0,783.49,0,145.73,0,0.1,-0.11
2089.05,0,96905,50812.84,7.11,3453.76,1.48,54377.21,7.49,0,783.47,0,145.68,0,783.5,0,145.72,0,0.1,-0.12
2089.07,0,96906,50651.6,7.1,3455.9,1.48,54290.11,7.48,0,783.47,0,145.66,0,783.51,0,145.7,0,0.11,-0.13
2089.09,0,96907,50427.18,7.09,3452.41,1.48,54165.39,7.46,0,783.49,0,145.65,0,783.53,0,145.69,0,0.14,-0.15
2089.11,0,96908,50298.97,7.09,3455.28,1.48,54079.17,7.45,0,783.5,0,145.64,0,783.54,0,145.68,0,0.15,-0.16
2089.13,0,96909,50128.74,7.08,3449.29,1.49,53985.23,7.45,0,783.5,0,145.63,0,783.55,0,145.67,0,0.16,-0.17
2089.15,0,96910,51419.47,7.14,3449.71,1.5,NULL,NULL,1048576,783.15,0,146.11,0,783.05,0,146.03,0,-0.27,0.2
2089.17,0,96911,51768.44,7.15,3446.59,1.51,54300.03,7.53,0,783.12,0,146.14,0,783.02,0,146.08,0,-0.28,0.24
2089.2,0,96912,51703.77,7.15,3442.46,1.51,54291.47,7.53,0,783.15,0,146.12,0,783.04,0,146.05,0,-0.27,0.21
2089.22,0,96913,51583.36,7.15,3446.2,1.51,54185.88,7.53,0,783.17,0,146.1,0,783.07,0,146.03,0,-0.25,0.19
2089.24,0,96914,51470.24,7.14,3446.21,1.51,54109.41,7.52,0,783.2,0,146.07,0,783.1,0,146,0,-0.22,0.17
2089.26,0,96915,51364.91,7.14,3444.29,1.51,54015.63,7.51,0,783.22,0,146.06,0,783.12,0,145.99,0,-0.2,0.16
2089.28,0,96916,51286.11,7.13,3449.63,1.5,53948.53,7.51,0,783.23,0,146.05,0,783.14,0,145.98,0,-0.19,0.15
2089.3,0,96917,51131.65,7.12,3451.04,1.5,53844.96,7.5,0,783.25,0,146.02,0,783.16,0,145.95,0,-0.18,0.12
2089.32,0,96918,51042.85,7.12,3454.45,1.5,53756.76,7.5,0,783.26,0,146.02,0,783.18,0,145.95,0,-0.16,0.12
2089.34,0,96919,50973.27,7.12,3454.54,1.5,53669.51,7.5,0,783.27,0,146.01,0,783.18,0,145.95,0,-0.16,0.12
2089.36,0,96920,50844.67,7.11,3454.53,1.5,53583.27,7.49,0,783.27,0,145.99,0,783.19,0,145.93,0,-0.15,0.1
2089.38,0,96921,50721,7.11,3457.13,1.49,53479.82,7.49,0,783.3,0,145.98,0,783.22,0,145.92,0,-0.13,0.1
2089.4,0,96922,50612.55,7.1,3456.15,1.49,53378.55,7.48,0,783.3,0,145.97,0,783.22,0,145.92,0,-0.13,0.09
2089.42,0,96923,50472.01,7.1,3455.74,1.5,53242.61,7.47,0,783.31,0,145.95,0,783.24,0,145.9,0,-0.11,0.07
2089.44,0,96924,50379.14,7.09,3458.2,1.5,53163.55,7.47,0,783.32,0,145.95,0,783.25,0,145.9,0,-0.1,0.07
2089.46,0,96925,50259.95,7.09,3458.64,1.5,53040.54,7.46,0,783.32,0,145.94,0,783.27,0,145.89,0,-0.09,0.06
2089.48,0,96926,50149.58,7.08,3460.69,1.49,52951.55,7.46,0,783.33,0,145.93,0,783.27,0,145.88,0,-0.09,0.05
2089.5,0,96927,49999.08,7.07,3463.09,1.5,52843.95,7.45,0,783.34,0,145.91,0,783.3,0,145.86,0,-0.06,0.04
2089.52,0,96928,49889.91,7.07,3464.41,1.48,52777.15,7.44,0,783.35,0,145.89,0,783.32,0,145.85,0,-0.05,0.02
2089.54,0,96929,49746.25,7.06,3463.38,1.49,52661.83,7.44,0,783.36,0,145.87,0,783.32,0,145.84,0,-0.04,0.01
2089.56,0,96930,49596.27,7.05,3463.26,1.49,52509.75,7.43,0,783.37,0,145.86,0,783.35,0,145.83,0,-0.02,0
2089.58,0,96931,49463.47,7.05,3465.19,1.48,52383.56,7.42,0,783.38,0,145.85,0,783.36,0,145.82,0,-0.02,-0.01
2089.6,0,96932,49269.59,7.04,3466.92,1.48,52249.59,7.41,0,783.39,0,145.82,0,783.38,0,145.81,0,0,-0.02
2089.62,0,96933,49154.98,7.03,3466.26,1.49,52131.95,7.4,0,783.39,0,145.8,0,783.39,0,145.8,0,0.01,-0.03
2089.64,0,96934,NULL,NULL,NULL,NULL,NULL,NULL,1097760,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2089.67,0,96935,49399.54,7.04,3459.98,1.51,NULL,NULL,1064960,783.16,0,146.11,0,783.06,0,146.04,0,NULL,NULL
2089.69,0,96936,49607.33,7.05,3457.77,1.51,51923.93,7.43,0,783.1,0,146.13,0,783.01,0,146.08,0,-0.3,0.23
2089.71,0,96937,49487.19,7.05,3458.72,1.51,51788.65,7.43,0,783.13,0,146.13,0,783.03,0,146.07,0,-0.28,0.23
2089.73,0,96938,49415.3,7.04,3459.69,1.51,51741.69,7.42,0,783.14,0,146.13,0,783.04,0,146.06,0,-0.27,0.22
2089.75,0,96939,49299.75,7.04,3460.03,1.51,51629.24,7.41,0,783.15,0,146.12,0,783.04,0,146.06,0,-0.27,0.22
2089.77,0,96940,49157.75,7.03,3463.7,1.51,51540.27,7.41,0,783.18,0,146.1,0,783.08,0,146.03,0,-0.24,0.19
2089.79,0,96941,49041.22,7.03,3463.64,1.51,51458.94,7.4,0,783.19,0,146.08,0,783.09,0,146.01,0,-0.23,0.18
2089.81,0,96942,48899.91,7.02,3462.09,1.51,51359.88,7.4,0,783.22,0,146.05,0,783.12,0,145.98,0,-0.2,0.15
2089.83,0,96943,48737.87,7.01,3465.03,1.5,51193.65,7.39,0,783.23,0,146.04,0,783.14,0,145.97,0,-0.19,0.14
2089.85,0,96944,48596.31,7.01,3464.68,1.51,51032.84,7.38,0,783.23,0,146.05,0,783.14,0,145.97,0,-0.19,0.14
2089.87,0,96945,48464.46,7,3466.05,1.51,50915.14,7.38,0,783.25,0,146.04,0,783.16,0,145.97,0,-0.18,0.14
2089.89,0,96946,48325.22,7,3465.95,1.5,50814.54,7.37,0,783.25,0,146.03,0,783.17,0,145.96,0,-0.17,0.13
2089.91,0,96947,48203.97,6.99,3468.42,1.5,50730.45,7.36,0,783.26,0,146.02,0,783.17,0,145.95,0,-0.16,0.12
2089.93,0,96948,48006.29,6.98,3468.96,1.5,50555.13,7.36,0,783.29,0,145.99,0,783.21,0,145.93,0,-0.14,0.11
2089.95,0,96949,47879.88,6.98,3470.21,1.5,50450.16,7.35,0,783.3,0,145.98,0,783.22,0,145.92,0,-0.13,0.1
2089.97,0,96950,47755.9,6.97,3473.67,1.5,50333.86,7.34,0,783.3,0,145.97,0,783.22,0,145.92,0,-0.13,0.09
2089.99,0,96951,47619.94,6.96,3471.69,1.5,50192.79,7.33,0,783.31,0,145.96,0,783.24,0,145.91,0,-0.11,0.08
2090.01,0,96952,47509.88,6.95,3474.72,1.49,50116.1,7.33,0,783.31,0,145.95,0,783.24,0,145.9,0,-0.11,0.08
2090.03,0,96953,47369.14,6.95,3475.18,1.5,50006.7,7.33,0,783.32,0,145.94,0,783.26,0,145.89,0,-0.1,0.07
2090.05,0,96954,47177.95,6.94,3479.08,1.5,49865.47,7.32,0,783.34,0,145.91,0,783.29,0,145.87,0,-0.07,0.04
2090.07,0,96955,47028.99,6.93,3480.35,1.49,49763.66,7.3,0,783.34,0,145.89,0,783.31,0,145.85,0,-0.06,0.02
2090.09,0,96956,46913.94,6.93,3480.2,1.49,49628.98,7.3,0,783.36,0,145.89,0,783.34,0,145.85,0,-0.04,0.02
2090.11,0,96957,46783.2,6.92,3480.69,1.49,49548.98,7.29,0,783.37,0,145.87,0,783.34,0,145.84,0,-0.03,0.01
2090.13,0,96958,46690.72,6.92,3479.74,1.49,49480.34,7.29,0,783.37,0,145.86,0,783.35,0,145.83,0,-0.03,0
2090.16,0,96959,46601.33,6.91,3478.66,1.49,49413.83,7.28,0,783.38,0,145.86,0,783.36,0,145.83,0,-0.02,0
2090.18,0,96960,46452.24,6.91,3478.07,1.49,49301.38,7.28,0,783.39,0,145.82,0,783.38,0,145.81,0,0,-0.02
2090.2,0,96961,46413.73,6.9,3479.83,1.49,49284.65,7.27,0,783.39,0,145.8,0,783.39,0,145.8,0,0.01,-0.03
2090.22,0,96962,46478.5,6.91,3480.12,1.48,49325.5,7.28,0,783.4,0,145.8,0,783.39,0,145.8,0,0.01,-0.03
2090.24,0,96963,46232.9,6.89,3483.69,1.49,49123.31,7.26,0,783.41,0,145.79,0,783.41,0,145.79,0,0.02,-0.03
2090.26,0,96964,46019.27,6.88,3486.3,1.48,49018.06,7.25,0,783.42,0,145.75,0,783.44,0,145.77,0,0.05,-0.06
2090.28,0,96965,45938.1,6.88,3485.47,1.48,48973.29,7.25,0,783.43,0,145.74,0,783.44,0,145.76,0,0.05,-0.07
2090.3,0,96966,45771.2,6.87,3484.11,1.48,48915.16,7.24,0,783.44,0,145.71,0,783.47,0,145.74,0,0.07,-0.09
2090.32,0,96967,45768.07,6.87,3488.25,1.48,48883.39,7.24,0,783.44,0,145.71,0,783.47,0,145.74,0,0.07,-0.09
2090.34,0,96968,45649.5,6.87,3492.47,1.48,48770.03,7.23,0,783.45,0,145.71,0,783.47,0,145.74,0,0.08,-0.09
2090.36,0,96969,45640.45,6.87,3487.66,1.48,48801.84,7.23,0,783.45,0,145.71,0,783.48,0,145.74,0,0.08,-0.1
2090.38,0,96970,46469.08,6.9,3481.53,1.51,NULL,NULL,1048576,783.12,0,146.14,0,783.02,0,146.07,0,-0.29,0.23
2090.4,0,96971,46702.84,6.91,3476.34,1.51,48924.27,7.28,0,783.07,0,146.16,0,782.98,0,146.11,0,-0.32,0.26
2090.42,0,96972,46657.25,6.91,3480.49,1.51,48915.77,7.28,0,783.08,0,146.15,0,782.99,0,146.09,0,-0.31,0.25
2090.44,0,96973,46619.08,6.91,3476.46,1.51,48900.43,7.28,0,783.11,0,146.13,0,783.01,0,146.07,0,-0.29,0.23
2090.46,0,96974,46572.6,6.91,3483.21,1.51,48898.13,7.28,0,783.16,0,146.1,0,783.05,0,146.04,0,-0.26,0.2
2090.48,0,96975,46718.83,6.92,3482.6,1.51,49056.04,7.29,0,783.17,0,146.11,0,783.07,0,146.04,0,-0.25,0.2
2090.5,0,96976,46648.06,6.91,3480.29,1.51,49010.41,7.28,0,783.18,0,146.09,0,783.08,0,146.02,0,-0.24,0.19
2090.52,0,96977,46634.31,6.91,3479.78,1.51,49010.13,7.28,0,783.19,0,146.08,0,783.09,0,146.01,0,-0.23,0.18
2090.54,0,96978,46633.22,6.91,3481.83,1.51,49020.65,7.28,0,783.2,0,146.08,0,783.1,0,146.01,0,-0.22,0.18
2090.56,0,96979,46627.5,6.91,3485.87,1.51,49031.93,7.28,0,783.2,0,146.07,0,783.1,0,146,0,-0.22,0.17
2090.58,0,96980,46603.37,6.91,3483.68,1.51,49027.11,7.29,0,783.24,0,146.05,0,783.15,0,145.98,0,-0.19,0.15
2090.6,0,96981,46634.27,6.92,3488.89,1.51,49081.71,7.29,0,783.24,0,146.05,0,783.15,0,145.98,0,-0.19,0.15
2090.63,0,96982,46663.36,6.92,3487.34,1.5,49140.49,7.29,0,783.24,0,146.04,0,783.16,0,145.97,0,-0.18,0.14
2090.65,0,96983,46717.69,6.92,3490.38,1.5,49227.81,7.29,0,783.25,0,146.02,0,783.17,0,145.95,0,-0.17,0.13
2090.67,0,96984,46662.92,6.91,3494.83,1.5,49229.7,7.29,0,783.28,0,146,0,783.2,0,145.94,0,-0.15,0.11
2090.69,0,96985,46681.27,6.92,3493.29,1.5,49272.67,7.29,0,783.29,0,145.98,0,783.22,0,145.92,0,-0.13,0.1
2090.71,0,96986,46710.81,6.92,3493.5,1.5,49322.51,7.29,0,783.31,0,145.96,0,783.24,0,145.91,0,-0.11,0.09
2090.73,0,96987,46731.38,6.92,3496.79,1.49,49372.17,7.3,0,783.32,0,145.94,0,783.26,0,145.9,0,-0.1,0.07
2090.75,0,96988,46795.85,6.92,3494.87,1.5,49411.22,7.3,0,783.33,0,145.93,0,783.27,0,145.89,0,-0.09,0.06
2090.77,0,96989,46783.39,6.92,3495.68,1.5,49443.63,7.3,0,783.34,0,145.92,0,783.29,0,145.88,0,-0.08,0.05
2090.79,0,96990,46801.58,6.93,3497.96,1.5,49516.06,7.3,0,783.34,0,145.91,0,783.31,0,145.87,0,-0.06,0.04
